date,amount_mxn,selected_source,selection_basis,merge_status,notebook_amount_mxn,notebook_review_status,notebook_recognition_confidence,notebook_source_page,managementpro_amount_mxn,managementpro_journal_sales_mxn,managementpro_amount_basis,managementpro_validation_status,managementpro_source_method,managementpro_source_snapshot,notes
2024-04-27,130.00,notebook,notebook_authoritative,ready_notebook_authoritative,130.00,verified,medium,10,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral omitted; inferred from calendar and source sequence.
2024-04-29,683.00,notebook,notebook_authoritative,ready_notebook_authoritative,683.00,verified,medium,10,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral omitted; inferred from calendar and source sequence.
2024-04-30,577.00,notebook,notebook_authoritative,ready_notebook_authoritative,577.00,verified,medium,10,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral omitted; inferred from calendar and source sequence.
2024-05-03,463.00,notebook,notebook_authoritative,ready_notebook_authoritative,463.00,verified,medium,11,,,,,,,Notebook is the authoritative source for this date. Notebook note: Written weekday conflicts with the 2024 calendar; numeric date preserved literally.
2024-05-04,537.00,notebook,notebook_authoritative,ready_notebook_authoritative,537.00,verified,medium,11,,,,,,,Notebook is the authoritative source for this date. Notebook note: Written weekday conflicts with the 2024 calendar; numeric date preserved literally.
2024-05-05,287.00,notebook,notebook_authoritative,ready_notebook_authoritative,287.00,verified,medium,11,,,,,,,Notebook is the authoritative source for this date. Notebook note: Written weekday conflicts with the 2024 calendar; numeric date preserved literally.
2024-05-07,900.00,notebook,notebook_authoritative,ready_notebook_authoritative,900.00,verified,medium,11,,,,,,,Notebook is the authoritative source for this date. Notebook note: Written weekday conflicts with the 2024 calendar; numeric date preserved literally.
2024-05-08,1450.00,notebook,notebook_authoritative,ready_notebook_authoritative,1450.00,verified,medium,11,,,,,,,Notebook is the authoritative source for this date. Notebook note: Written weekday conflicts with the 2024 calendar; numeric date preserved literally.
2024-05-09,488.00,notebook,notebook_authoritative,ready_notebook_authoritative,488.00,verified,medium,11,,,,,,,Notebook is the authoritative source for this date. Notebook note: Written weekday conflicts with the 2024 calendar; numeric date preserved literally.
2024-05-10,941.00,notebook,notebook_authoritative,ready_notebook_authoritative,941.00,verified,medium,11,,,,,,,Notebook is the authoritative source for this date. Notebook note: Written weekday conflicts with the 2024 calendar; numeric date preserved literally.
2024-05-12,485.00,notebook,notebook_authoritative,ready_notebook_authoritative,485.00,verified,medium,11,,,,,,,Notebook is the authoritative source for this date. Notebook note: Written weekday conflicts with the 2024 calendar; numeric date preserved literally.
2024-05-13,690.00,notebook,notebook_authoritative,ready_notebook_authoritative,690.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-05-14,560.00,notebook,notebook_authoritative,ready_notebook_authoritative,560.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-05-16,497.00,notebook,notebook_authoritative,ready_notebook_authoritative,497.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-05-17,553.00,notebook,notebook_authoritative,ready_notebook_authoritative,553.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-05-18,460.00,notebook,notebook_authoritative,ready_notebook_authoritative,460.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-05-20,1259.00,notebook,notebook_authoritative,ready_notebook_authoritative,1259.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-05-21,943.00,notebook,notebook_authoritative,ready_notebook_authoritative,943.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-05-22,1230.00,notebook,notebook_authoritative,ready_notebook_authoritative,1230.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-05-23,400.00,notebook,notebook_authoritative,ready_notebook_authoritative,400.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-05-24,662.00,notebook,notebook_authoritative,ready_notebook_authoritative,662.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date. Notebook note: Daily base amount retained; +130 card note is preserved as a separate adjustment.
2024-05-25,370.00,notebook,notebook_authoritative,ready_notebook_authoritative,370.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-05-27,300.00,notebook,notebook_authoritative,ready_notebook_authoritative,300.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date. Notebook note: Daily base amount retained; +155 deposit is preserved separately and is included in the written 9519 section total.
2024-05-28,1020.00,notebook,notebook_authoritative,ready_notebook_authoritative,1020.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-05-29,635.00,notebook,notebook_authoritative,ready_notebook_authoritative,635.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-05-30,500.00,notebook,notebook_authoritative,ready_notebook_authoritative,500.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-05-31,535.00,notebook,notebook_authoritative,ready_notebook_authoritative,535.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-01,240.00,notebook,notebook_authoritative,ready_notebook_authoritative,240.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-03,653.00,notebook,notebook_authoritative,ready_notebook_authoritative,653.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-04,812.00,notebook,notebook_authoritative,ready_notebook_authoritative,812.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-05,526.00,notebook,notebook_authoritative,ready_notebook_authoritative,526.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-06,970.00,notebook,notebook_authoritative,ready_notebook_authoritative,970.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-07,421.00,notebook,notebook_authoritative,ready_notebook_authoritative,421.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-08,381.00,notebook,notebook_authoritative,ready_notebook_authoritative,381.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-10,1200.00,notebook,notebook_authoritative,ready_notebook_authoritative,1200.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-11,1619.00,notebook,notebook_authoritative,ready_notebook_authoritative,1619.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-12,450.00,notebook,notebook_authoritative,ready_notebook_authoritative,450.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-13,694.00,notebook,notebook_authoritative,ready_notebook_authoritative,694.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-14,334.00,notebook,notebook_authoritative,ready_notebook_authoritative,334.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-17,555.00,notebook,notebook_authoritative,ready_notebook_authoritative,555.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-18,650.00,notebook,notebook_authoritative,ready_notebook_authoritative,650.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date. Notebook note: Bank annotation is preserved separately and not subtracted from the daily amount.
2024-06-19,877.00,notebook,notebook_authoritative,ready_notebook_authoritative,877.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-20,290.00,notebook,notebook_authoritative,ready_notebook_authoritative,290.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-21,270.00,notebook,notebook_authoritative,ready_notebook_authoritative,270.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-22,584.00,notebook,notebook_authoritative,ready_notebook_authoritative,584.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-24,704.00,notebook,notebook_authoritative,ready_notebook_authoritative,704.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-25,567.00,notebook,notebook_authoritative,ready_notebook_authoritative,567.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-26,771.00,notebook,notebook_authoritative,ready_notebook_authoritative,771.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date. Notebook note: Deposit annotation is preserved separately and not added to the daily amount.
2024-06-27,,notebook,notebook_authoritative,unresolved_notebook_blank,,missing_amount,high,11,,,,,,,"Notebook is the authoritative source for this date. Notebook amount is unresolved and intentionally left blank, not zero. Notebook note: Date numeral only; no amount is written."
2024-06-28,1012.00,notebook,notebook_authoritative,ready_notebook_authoritative,1012.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-06-29,133.00,notebook,notebook_authoritative,ready_notebook_authoritative,133.00,verified,high,11,,,,,,,Notebook is the authoritative source for this date.
2024-07-01,810.00,notebook,notebook_authoritative,ready_notebook_authoritative,810.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date. Notebook note: Daily base amount retained; +18 appears under the Depositos heading.
2024-07-02,482.00,notebook,notebook_authoritative,ready_notebook_authoritative,482.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-07-03,564.00,notebook,notebook_authoritative,ready_notebook_authoritative,564.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date. Notebook note: Separate 80 deposit note is not added to the daily amount.
2024-07-04,411.00,notebook,notebook_authoritative,ready_notebook_authoritative,411.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-07-05,634.00,notebook,notebook_authoritative,ready_notebook_authoritative,634.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-07-06,368.00,notebook,notebook_authoritative,ready_notebook_authoritative,368.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-07-08,492.00,notebook,notebook_authoritative,ready_notebook_authoritative,492.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-07-09,825.00,notebook,notebook_authoritative,ready_notebook_authoritative,825.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-07-10,595.00,notebook,notebook_authoritative,ready_notebook_authoritative,595.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-07-11,300.00,notebook,notebook_authoritative,ready_notebook_authoritative,300.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-07-12,572.00,notebook,notebook_authoritative,ready_notebook_authoritative,572.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-07-18,750.00,notebook,notebook_authoritative,ready_notebook_authoritative,750.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-07-19,364.00,notebook,notebook_authoritative,ready_notebook_authoritative,364.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-07-20,375.00,notebook,notebook_authoritative,ready_notebook_authoritative,375.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-07-22,573.00,notebook,notebook_authoritative,ready_notebook_authoritative,573.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-07-23,243.00,notebook,notebook_authoritative,ready_notebook_authoritative,243.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-07-24,253.00,notebook,notebook_authoritative,ready_notebook_authoritative,253.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-07-25,351.00,notebook,notebook_authoritative,ready_notebook_authoritative,351.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-07-26,1780.00,notebook,notebook_authoritative,ready_notebook_authoritative,1780.00,verified,medium,12,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral omitted; inferred from calendar and source sequence.
2024-07-29,889.00,notebook,notebook_authoritative,ready_notebook_authoritative,889.00,verified,medium,12,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral omitted; inferred from calendar and source sequence.
2024-07-30,290.00,notebook,notebook_authoritative,ready_notebook_authoritative,290.00,verified,medium,12,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral omitted; inferred from calendar and source sequence.
2024-07-31,300.00,notebook,notebook_authoritative,ready_notebook_authoritative,300.00,verified,medium,12,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral omitted; inferred from calendar and source sequence.
2024-08-01,500.00,notebook,notebook_authoritative,ready_notebook_authoritative,500.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-08-02,681.00,notebook,notebook_authoritative,ready_notebook_authoritative,681.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-08-05,1023.00,notebook,notebook_authoritative,ready_notebook_authoritative,1023.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-08-06,265.00,notebook,notebook_authoritative,ready_notebook_authoritative,265.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-08-07,343.00,notebook,notebook_authoritative,ready_notebook_authoritative,343.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-08-08,1202.00,notebook,notebook_authoritative,ready_notebook_authoritative,1202.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date. Notebook note: Separate 270 annotation is not added to the daily amount.
2024-08-09,402.00,notebook,notebook_authoritative,ready_notebook_authoritative,402.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-08-12,1820.00,notebook,notebook_authoritative,ready_notebook_authoritative,1820.00,adjudicated,low,12,,,,,,,Notebook is the authoritative source for this date. Notebook note: Literal 10 Lun conflicts with the 2024 calendar; normalized to August 12 from weekday and sequence.
2024-08-13,1041.00,notebook,notebook_authoritative,ready_notebook_authoritative,1041.00,adjudicated,low,12,,,,,,,Notebook is the authoritative source for this date. Notebook note: Literal 11 Mar conflicts with the 2024 calendar; normalized to August 13 from weekday and sequence.
2024-08-14,649.00,notebook,notebook_authoritative,ready_notebook_authoritative,649.00,verified,medium,12,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral omitted; inferred from shifted weekday sequence.
2024-08-15,330.00,notebook,notebook_authoritative,ready_notebook_authoritative,330.00,verified,medium,12,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral omitted; inferred from shifted weekday sequence. Separate 82 annotation is excluded.
2024-08-16,1180.00,notebook,notebook_authoritative,ready_notebook_authoritative,1180.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-08-19,1120.00,notebook,notebook_authoritative,ready_notebook_authoritative,1120.00,adjudicated,medium,12,,,,,,,Notebook is the authoritative source for this date. Notebook note: Literal 18 Lun conflicts with the 2024 calendar; normalized to August 19 from weekday and sequence.
2024-08-20,1680.00,notebook,notebook_authoritative,ready_notebook_authoritative,1680.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-08-21,1200.00,notebook,notebook_authoritative,ready_notebook_authoritative,1200.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date.
2024-08-22,840.00,notebook,notebook_authoritative,ready_notebook_authoritative,840.00,verified,high,12,,,,,,,Notebook is the authoritative source for this date. Notebook note: Daily base amount retained; separate 237 annotation is unclassified.
2024-08-23,2190.00,notebook,notebook_authoritative,ready_notebook_authoritative,2190.00,verified,medium,12,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral omitted; inferred from weekday and sequence.
2024-08-24,800.00,notebook,notebook_authoritative,ready_notebook_authoritative,800.00,verified,medium,12,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral omitted; inferred from weekday and sequence. Nearby annotation is unclassified.
2024-09-02,1147.00,notebook,notebook_authoritative,ready_notebook_authoritative,1147.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-09-03,1810.00,notebook,notebook_authoritative,ready_notebook_authoritative,1810.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-09-04,700.00,notebook,notebook_authoritative,ready_notebook_authoritative,700.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-09-05,1090.00,notebook,notebook_authoritative,ready_notebook_authoritative,1090.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-09-06,530.00,notebook,notebook_authoritative,ready_notebook_authoritative,530.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-09-07,280.00,notebook,notebook_authoritative,ready_notebook_authoritative,280.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-09-09,1810.00,notebook,notebook_authoritative,ready_notebook_authoritative,1810.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-09-10,1000.00,notebook,notebook_authoritative,ready_notebook_authoritative,1000.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-09-11,1385.00,notebook,notebook_authoritative,ready_notebook_authoritative,1385.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-09-12,1000.00,notebook,notebook_authoritative,ready_notebook_authoritative,1000.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-09-13,480.00,notebook,notebook_authoritative,ready_notebook_authoritative,480.00,adjudicated,high,13,,,,,,,Notebook is the authoritative source for this date. Notebook note: Two readers independently confirmed 480 from the two-lobed middle glyph; 420 was rejected.
2024-09-16,832.00,notebook,notebook_authoritative,ready_notebook_authoritative,832.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-09-17,1372.00,notebook,notebook_authoritative,ready_notebook_authoritative,1372.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-09-18,1390.00,notebook,notebook_authoritative,ready_notebook_authoritative,1390.00,adjudicated,high,13,,,,,,,Notebook is the authoritative source for this date. Notebook note: Overwritten digit adjudicated as 3; the section then exactly matches the corrected written subtotal 10949.
2024-09-19,1026.00,notebook,notebook_authoritative,ready_notebook_authoritative,1026.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-09-20,452.00,notebook,notebook_authoritative,ready_notebook_authoritative,452.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-09-21,566.00,notebook,notebook_authoritative,ready_notebook_authoritative,566.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-09-23,1100.00,notebook,notebook_authoritative,ready_notebook_authoritative,1100.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-09-24,856.00,notebook,notebook_authoritative,ready_notebook_authoritative,856.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-09-25,1124.00,notebook,notebook_authoritative,ready_notebook_authoritative,1124.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-09-26,843.00,notebook,notebook_authoritative,ready_notebook_authoritative,843.00,verified,medium,13,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral omitted; inferred from weekday sequence.
2024-09-27,290.00,notebook,notebook_authoritative,ready_notebook_authoritative,290.00,verified,medium,13,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral omitted; inferred from weekday sequence.
2024-09-28,585.00,notebook,notebook_authoritative,ready_notebook_authoritative,585.00,verified,medium,13,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral omitted; inferred from weekday sequence.
2024-09-30,513.00,notebook,notebook_authoritative,ready_notebook_authoritative,513.00,verified,medium,13,,,,,,,Notebook is the authoritative source for this date. Notebook note: Date numeral omitted; inferred from weekday and calendar after September 28.
2024-10-01,738.00,notebook,notebook_authoritative,ready_notebook_authoritative,738.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-10-02,962.00,notebook,notebook_authoritative,ready_notebook_authoritative,962.00,adjudicated,high,13,,,,,,,"Notebook is the authoritative source for this date. Notebook note: Readers split between 902 and 962. Independent tie-breaker selected 962 from the middle glyph's ascender and internal return, matching the writer's other sixes; no subtotal was used."
2024-10-03,920.00,notebook,notebook_authoritative,ready_notebook_authoritative,920.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-10-04,880.00,notebook,notebook_authoritative,ready_notebook_authoritative,880.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-10-05,510.00,notebook,notebook_authoritative,ready_notebook_authoritative,510.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-10-07,1250.00,notebook,notebook_authoritative,ready_notebook_authoritative,1250.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-10-08,1887.00,notebook,notebook_authoritative,ready_notebook_authoritative,1887.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-10-09,1328.00,notebook,notebook_authoritative,ready_notebook_authoritative,1328.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-10-10,840.00,notebook,notebook_authoritative,ready_notebook_authoritative,840.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-10-11,868.00,notebook,notebook_authoritative,ready_notebook_authoritative,868.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-10-12,520.00,notebook,notebook_authoritative,ready_notebook_authoritative,520.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-10-13,764.00,notebook,notebook_authoritative,ready_notebook_authoritative,764.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-10-14,1010.00,notebook,notebook_authoritative,ready_notebook_authoritative,1010.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-10-16,916.00,notebook,notebook_authoritative,ready_notebook_authoritative,916.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-10-17,922.00,notebook,notebook_authoritative,ready_notebook_authoritative,922.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-10-18,665.00,notebook,notebook_authoritative,ready_notebook_authoritative,665.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-10-19,630.00,notebook,notebook_authoritative,ready_notebook_authoritative,630.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-10-20,870.00,notebook,notebook_authoritative,ready_notebook_authoritative,870.00,verified,medium,13,,,,,,,Notebook is the authoritative source for this date. Notebook note: Written weekday conflicts with calendar; separate +686 is retained as an unclassified adjustment.
2024-10-21,1140.00,notebook,notebook_authoritative,ready_notebook_authoritative,1140.00,verified,medium,13,,,,,,,Notebook is the authoritative source for this date. Notebook note: Written weekday conflicts with calendar; numeric date preserved literally.
2024-10-22,954.00,notebook,notebook_authoritative,ready_notebook_authoritative,954.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-10-23,928.00,notebook,notebook_authoritative,ready_notebook_authoritative,928.00,verified,high,13,,,,,,,Notebook is the authoritative source for this date.
2024-10-24,880.00,notebook,notebook_authoritative,ready_notebook_authoritative,880.00,verified,medium,13,,,,,,,Notebook is the authoritative source for this date. Notebook note: Weekday omitted; separate +270 annotation retained.
2024-10-25,496.00,notebook,notebook_authoritative,ready_notebook_authoritative,496.00,verified,medium,13,,,,,,,Notebook is the authoritative source for this date. Notebook note: Weekday omitted.
2024-10-26,1820.00,notebook,notebook_authoritative,ready_notebook_authoritative,1820.00,verified,medium,13,,,,,,,Notebook is the authoritative source for this date. Notebook note: Weekday omitted.
2024-10-27,1325.00,notebook,notebook_authoritative,ready_notebook_authoritative,1325.00,verified,medium,13,,,,,,,Notebook is the authoritative source for this date. Notebook note: Weekday omitted; separate 1500 note is unclassified.
2024-11-01,183.00,notebook,notebook_authoritative,ready_notebook_authoritative,183.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-02,357.00,notebook,notebook_authoritative,ready_notebook_authoritative,357.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-03,1156.00,notebook,notebook_authoritative,ready_notebook_authoritative,1156.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-05,862.00,notebook,notebook_authoritative,ready_notebook_authoritative,862.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-06,760.00,notebook,notebook_authoritative,ready_notebook_authoritative,760.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-07,1213.00,notebook,notebook_authoritative,ready_notebook_authoritative,1213.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-08,,notebook,notebook_authoritative,unresolved_notebook_blank,,missing_amount,high,14,,,,,,,"Notebook is the authoritative source for this date. Notebook amount is unresolved and intentionally left blank, not zero. Notebook note: Dated line with no amount."
2024-11-09,1320.00,notebook,notebook_authoritative,ready_notebook_authoritative,1320.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-11,1760.00,notebook,notebook_authoritative,ready_notebook_authoritative,1760.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-12,896.00,notebook,notebook_authoritative,ready_notebook_authoritative,896.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-13,791.00,notebook,notebook_authoritative,ready_notebook_authoritative,791.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-14,760.00,notebook,notebook_authoritative,ready_notebook_authoritative,760.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-15,638.00,notebook,notebook_authoritative,ready_notebook_authoritative,638.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-16,620.00,notebook,notebook_authoritative,ready_notebook_authoritative,620.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-18,580.00,notebook,notebook_authoritative,ready_notebook_authoritative,580.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-19,485.00,notebook,notebook_authoritative,ready_notebook_authoritative,485.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-20,905.00,notebook,notebook_authoritative,ready_notebook_authoritative,905.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-21,340.00,notebook,notebook_authoritative,ready_notebook_authoritative,340.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-22,559.00,notebook,notebook_authoritative,ready_notebook_authoritative,559.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-23,370.00,notebook,notebook_authoritative,ready_notebook_authoritative,370.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-25,948.00,notebook,notebook_authoritative,ready_notebook_authoritative,948.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-26,561.00,notebook,notebook_authoritative,ready_notebook_authoritative,561.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-27,1002.00,notebook,notebook_authoritative,ready_notebook_authoritative,1002.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-28,553.00,notebook,notebook_authoritative,ready_notebook_authoritative,553.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-29,845.00,notebook,notebook_authoritative,ready_notebook_authoritative,845.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-11-30,530.00,notebook,notebook_authoritative,ready_notebook_authoritative,530.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-12-02,1087.00,notebook,notebook_authoritative,ready_notebook_authoritative,1087.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-12-03,765.00,notebook,notebook_authoritative,ready_notebook_authoritative,765.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-12-04,910.00,notebook,notebook_authoritative,ready_notebook_authoritative,910.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-12-05,509.00,notebook,notebook_authoritative,ready_notebook_authoritative,509.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-12-06,757.00,notebook,notebook_authoritative,ready_notebook_authoritative,757.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-12-07,603.00,notebook,notebook_authoritative,ready_notebook_authoritative,603.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-12-09,1030.00,notebook,notebook_authoritative,ready_notebook_authoritative,1030.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-12-10,1116.00,notebook,notebook_authoritative,ready_notebook_authoritative,1116.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-12-11,1135.00,notebook,notebook_authoritative,ready_notebook_authoritative,1135.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-12-12,791.00,notebook,notebook_authoritative,ready_notebook_authoritative,791.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
2024-12-13,250.00,notebook,notebook_authoritative,ready_notebook_authoritative,250.00,verified,high,14,,,,,,,Notebook is the authoritative source for this date.
