date,amount_mxn,amount_basis,mdb_gross_sales_mxn,returns_mxn,mdb_net_sales_mxn,journal_sales_mxn,notebook_sales_mxn,mdb_minus_journal_mxn,source_method,source_snapshot,validation_status,notes
2022-04-21,262.50,gross_valid_pos_sales_excluding_cancellations,262.50,0.00,262.50,262.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-04-22,227.00,gross_valid_pos_sales_excluding_cancellations,227.00,0.00,227.00,227.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-04-23,172.00,gross_valid_pos_sales_excluding_cancellations,172.00,0.00,172.00,172.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-04-25,570.00,gross_valid_pos_sales_excluding_cancellations,570.00,0.00,570.00,570.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-04-26,497.00,gross_valid_pos_sales_excluding_cancellations,497.00,0.00,497.00,497.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-04-27,658.50,gross_valid_pos_sales_excluding_cancellations,658.50,0.00,658.50,658.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-04-28,113.00,gross_valid_pos_sales_excluding_cancellations,113.00,0.00,113.00,113.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-04-29,262.00,gross_valid_pos_sales_excluding_cancellations,262.00,0.00,262.00,262.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-02,555.00,gross_valid_pos_sales_excluding_cancellations,555.00,0.00,555.00,509.00,,46.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,review_mdb_journal_difference,ManagementPro-recorded sales only; not confirmed complete store revenue. Authoritative MDB differs from journal audit by 46.00 MXN.
2022-05-03,663.00,gross_valid_pos_sales_excluding_cancellations,663.00,0.00,663.00,663.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-04,353.00,gross_valid_pos_sales_excluding_cancellations,353.00,0.00,353.00,353.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-05,773.50,gross_valid_pos_sales_excluding_cancellations,773.50,0.00,773.50,773.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-06,337.00,gross_valid_pos_sales_excluding_cancellations,337.00,0.00,337.00,337.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-07,513.00,gross_valid_pos_sales_excluding_cancellations,513.00,0.00,513.00,51.50,,461.50,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,review_mdb_journal_difference,ManagementPro-recorded sales only; not confirmed complete store revenue. Authoritative MDB differs from journal audit by 461.50 MXN.
2022-05-09,,unresolved_journal_candidate,,,,461.50,,,journal_completed_sales,mpro-pos-20260820T172538Z-1-001.zip::mpro-pos/JOURNAL/00010120220509.jrn,review_possible_date_shift_duplicate,ManagementPro-recorded sales only; not confirmed complete store revenue. Candidate amount is preserved in journal_sales_mxn but intentionally excluded from amount_mxn pending date/duplicate review. No corresponding valid Venta rows in the canonical MDB; retained from the journal audit.
2022-05-10,92.00,gross_valid_pos_sales_excluding_cancellations,92.00,0.00,92.00,92.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-11,418.00,gross_valid_pos_sales_excluding_cancellations,418.00,0.00,418.00,418.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-12,293.50,gross_valid_pos_sales_excluding_cancellations,293.50,0.00,293.50,293.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-13,420.00,gross_valid_pos_sales_excluding_cancellations,420.00,0.00,420.00,420.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-14,310.00,gross_valid_pos_sales_excluding_cancellations,310.00,0.00,310.00,310.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-16,1004.00,gross_valid_pos_sales_excluding_cancellations,1004.00,0.00,1004.00,1004.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-17,838.00,gross_valid_pos_sales_excluding_cancellations,838.00,0.00,838.00,838.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-18,234.50,gross_valid_pos_sales_excluding_cancellations,234.50,0.00,234.50,234.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-19,271.50,gross_valid_pos_sales_excluding_cancellations,271.50,0.00,271.50,271.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-20,428.50,gross_valid_pos_sales_excluding_cancellations,428.50,0.00,428.50,428.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-21,134.50,gross_valid_pos_sales_excluding_cancellations,134.50,0.00,134.50,134.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-23,570.00,gross_valid_pos_sales_excluding_cancellations,570.00,0.00,570.00,570.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-24,344.00,gross_valid_pos_sales_excluding_cancellations,344.00,0.00,344.00,344.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-25,328.50,gross_valid_pos_sales_excluding_cancellations,328.50,0.00,328.50,328.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-26,512.50,gross_valid_pos_sales_excluding_cancellations,512.50,0.00,512.50,512.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-27,691.00,gross_valid_pos_sales_excluding_cancellations,691.00,0.00,691.00,691.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-28,126.50,gross_valid_pos_sales_excluding_cancellations,126.50,0.00,126.50,126.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-30,257.50,gross_valid_pos_sales_excluding_cancellations,257.50,0.00,257.50,257.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-05-31,482.50,gross_valid_pos_sales_excluding_cancellations,482.50,0.00,482.50,482.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-01,241.00,gross_valid_pos_sales_excluding_cancellations,241.00,0.00,241.00,241.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-02,279.00,gross_valid_pos_sales_excluding_cancellations,279.00,0.00,279.00,279.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-03,218.50,gross_valid_pos_sales_excluding_cancellations,218.50,0.00,218.50,218.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-06,155.00,gross_valid_pos_sales_excluding_cancellations,155.00,0.00,155.00,155.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-07,306.00,gross_valid_pos_sales_excluding_cancellations,306.00,0.00,306.00,306.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-08,264.50,gross_valid_pos_sales_excluding_cancellations,264.50,0.00,264.50,264.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-09,207.00,gross_valid_pos_sales_excluding_cancellations,207.00,0.00,207.00,207.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-10,341.50,gross_valid_pos_sales_excluding_cancellations,341.50,0.00,341.50,341.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-11,76.00,gross_valid_pos_sales_excluding_cancellations,76.00,0.00,76.00,76.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-13,435.50,gross_valid_pos_sales_excluding_cancellations,435.50,0.00,435.50,435.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-14,319.50,gross_valid_pos_sales_excluding_cancellations,319.50,0.00,319.50,319.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-15,632.50,gross_valid_pos_sales_excluding_cancellations,632.50,0.00,632.50,632.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-16,334.00,gross_valid_pos_sales_excluding_cancellations,334.00,0.00,334.00,334.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-17,237.50,gross_valid_pos_sales_excluding_cancellations,237.50,0.00,237.50,237.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-18,333.00,gross_valid_pos_sales_excluding_cancellations,333.00,0.00,333.00,333.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-20,685.50,gross_valid_pos_sales_excluding_cancellations,685.50,0.00,685.50,685.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-21,351.50,gross_valid_pos_sales_excluding_cancellations,351.50,0.00,351.50,351.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-22,453.50,gross_valid_pos_sales_excluding_cancellations,453.50,0.00,453.50,453.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-23,228.50,gross_valid_pos_sales_excluding_cancellations,228.50,0.00,228.50,228.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-24,21.00,gross_valid_pos_sales_excluding_cancellations,21.00,0.00,21.00,21.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-27,390.00,gross_valid_pos_sales_excluding_cancellations,390.00,0.00,390.00,390.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-28,381.00,gross_valid_pos_sales_excluding_cancellations,381.00,0.00,381.00,381.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-29,332.00,gross_valid_pos_sales_excluding_cancellations,332.00,0.00,332.00,332.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-06-30,578.50,gross_valid_pos_sales_excluding_cancellations,578.50,0.00,578.50,578.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-01,545.00,gross_valid_pos_sales_excluding_cancellations,545.00,0.00,545.00,545.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-02,43.00,gross_valid_pos_sales_excluding_cancellations,43.00,0.00,43.00,43.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-04,204.50,gross_valid_pos_sales_excluding_cancellations,204.50,0.00,204.50,204.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-05,100.50,gross_valid_pos_sales_excluding_cancellations,100.50,0.00,100.50,100.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-06,478.50,gross_valid_pos_sales_excluding_cancellations,478.50,0.00,478.50,478.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-07,697.50,gross_valid_pos_sales_excluding_cancellations,697.50,0.00,697.50,697.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-08,290.50,gross_valid_pos_sales_excluding_cancellations,290.50,0.00,290.50,290.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-09,78.00,gross_valid_pos_sales_excluding_cancellations,78.00,0.00,78.00,78.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-11,326.00,gross_valid_pos_sales_excluding_cancellations,326.00,0.00,326.00,326.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-12,328.00,gross_valid_pos_sales_excluding_cancellations,328.00,0.00,328.00,328.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-13,321.00,gross_valid_pos_sales_excluding_cancellations,321.00,0.00,321.00,321.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-14,290.00,gross_valid_pos_sales_excluding_cancellations,290.00,0.00,290.00,290.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-15,636.00,gross_valid_pos_sales_excluding_cancellations,636.00,0.00,636.00,636.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-18,529.50,gross_valid_pos_sales_excluding_cancellations,529.50,0.00,529.50,529.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-19,76.00,gross_valid_pos_sales_excluding_cancellations,76.00,0.00,76.00,76.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-20,300.00,gross_valid_pos_sales_excluding_cancellations,300.00,0.00,300.00,300.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-21,200.50,gross_valid_pos_sales_excluding_cancellations,200.50,0.00,200.50,200.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-22,207.00,gross_valid_pos_sales_excluding_cancellations,207.00,0.00,207.00,207.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-25,306.00,gross_valid_pos_sales_excluding_cancellations,306.00,0.00,306.00,306.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-26,181.50,gross_valid_pos_sales_excluding_cancellations,181.50,0.00,181.50,181.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-27,89.00,gross_valid_pos_sales_excluding_cancellations,89.00,0.00,89.00,89.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-28,481.00,gross_valid_pos_sales_excluding_cancellations,481.00,0.00,481.00,481.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-07-29,397.50,gross_valid_pos_sales_excluding_cancellations,397.50,0.00,397.50,397.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-01,241.50,gross_valid_pos_sales_excluding_cancellations,241.50,0.00,241.50,241.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-02,250.50,gross_valid_pos_sales_excluding_cancellations,250.50,0.00,250.50,250.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-03,174.00,gross_valid_pos_sales_excluding_cancellations,174.00,0.00,174.00,174.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-04,68.00,gross_valid_pos_sales_excluding_cancellations,68.00,0.00,68.00,68.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-05,150.50,gross_valid_pos_sales_excluding_cancellations,150.50,0.00,150.50,150.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-08,395.00,gross_valid_pos_sales_excluding_cancellations,395.00,0.00,395.00,395.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-09,142.00,gross_valid_pos_sales_excluding_cancellations,142.00,0.00,142.00,142.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-10,312.50,gross_valid_pos_sales_excluding_cancellations,312.50,0.00,312.50,312.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-11,164.00,gross_valid_pos_sales_excluding_cancellations,164.00,0.00,164.00,164.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-12,524.00,gross_valid_pos_sales_excluding_cancellations,524.00,0.00,524.00,524.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-15,287.00,gross_valid_pos_sales_excluding_cancellations,287.00,0.00,287.00,287.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-16,540.00,gross_valid_pos_sales_excluding_cancellations,540.00,0.00,540.00,540.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-17,600.00,gross_valid_pos_sales_excluding_cancellations,600.00,0.00,600.00,600.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2022-08-18,352.50,gross_valid_pos_sales_excluding_cancellations,352.50,0.00,352.50,352.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
